id,username,password,city
3549,user3549,pass3549,Makassar
3550,user3550,pass3550,Medan
3551,user3551,pass3551,Banda Aceh
3552,user3552,pass3552,Surabaya
3553,user3553,pass3553,Pangkal Pinang
3554,user3554,pass3554,Pekanbaru
3555,user3555,pass3555,Bandung
3556,user3556,pass3556,Ambon
3557,user3557,pass3557,Padang
3558,user3558,pass3558,Pontianak
3559,user3559,pass3559,Manado
3560,user3560,pass3560,Jayapura
3561,user3561,pass3561,Pontianak
3562,user3562,pass3562,Banda Aceh
3563,user3563,pass3563,Walesi
3564,user3564,pass3564,Palu
3565,user3565,pass3565,Mamuju
3566,user3566,pass3566,Manado
3567,user3567,pass3567,Bengkulu
3568,user3568,pass3568,Pekanbaru
3569,user3569,pass3569,Manado
3570,user3570,pass3570,Tanjung Pinang
3571,user3571,pass3571,Walesi
3572,user3572,pass3572,Bengkulu
3573,user3573,pass3573,Sorong
3574,user3574,pass3574,Walesi
3575,user3575,pass3575,Serang
3576,user3576,pass3576,Makassar
3577,user3577,pass3577,Tanjung Pinang
3578,user3578,pass3578,Pontianak
3579,user3579,pass3579,Jayapura
3580,user3580,pass3580,Pangkal Pinang
3581,user3581,pass3581,Pangkal Pinang
3582,user3582,pass3582,Serang
3583,user3583,pass3583,Gorontalo
3584,user3584,pass3584,Sorong
3585,user3585,pass3585,Banda Aceh
3586,user3586,pass3586,Mamuju
3587,user3587,pass3587,Palu
3588,user3588,pass3588,Jayapura
3589,user3589,pass3589,Pontianak
3590,user3590,pass3590,Medan
3591,user3591,pass3591,Palembang
3592,user3592,pass3592,Tanjung Pinang
3593,user3593,pass3593,Bengkulu
3594,user3594,pass3594,Surabaya
3595,user3595,pass3595,Bandung
3596,user3596,pass3596,Walesi
3597,user3597,pass3597,Manado
3598,user3598,pass3598,Kupang
3599,user3599,pass3599,Manokwari
3600,user3600,pass3600,Kendari
3601,user3601,pass3601,Banjarmasin
3602,user3602,pass3602,Pekanbaru
3603,user3603,pass3603,Palembang
3604,user3604,pass3604,Makassar
3605,user3605,pass3605,Tanjung Selor
3606,user3606,pass3606,Jakarta
3607,user3607,pass3607,Makassar
3608,user3608,pass3608,Serang
3609,user3609,pass3609,Makassar
3610,user3610,pass3610,Wanggar
3611,user3611,pass3611,Tanjung Selor
3612,user3612,pass3612,Salor
3613,user3613,pass3613,Makassar
3614,user3614,pass3614,Medan
3615,user3615,pass3615,Samarinda
3616,user3616,pass3616,Sorong
3617,user3617,pass3617,Pontianak
3618,user3618,pass3618,Bengkulu
3619,user3619,pass3619,Samarinda
3620,user3620,pass3620,Sofifi
3621,user3621,pass3621,Banda Aceh
3622,user3622,pass3622,Palangkaraya
3623,user3623,pass3623,Manado
3624,user3624,pass3624,Ambon
3625,user3625,pass3625,Palembang
3626,user3626,pass3626,Gorontalo
3627,user3627,pass3627,Salor
3628,user3628,pass3628,Walesi
3629,user3629,pass3629,Wanggar
3630,user3630,pass3630,Bandung
3631,user3631,pass3631,Semarang
3632,user3632,pass3632,Medan
3633,user3633,pass3633,Pontianak
3634,user3634,pass3634,Manado
3635,user3635,pass3635,Jambi
3636,user3636,pass3636,Denpasar
3637,user3637,pass3637,Serang
3638,user3638,pass3638,Pekanbaru
3639,user3639,pass3639,Pangkal Pinang
3640,user3640,pass3640,Tanjung Selor
3641,user3641,pass3641,Medan
3642,user3642,pass3642,Sofifi
3643,user3643,pass3643,Mataram
3644,user3644,pass3644,Bandar Lampung
3645,user3645,pass3645,Jayapura
3646,user3646,pass3646,Medan
3647,user3647,pass3647,Tanjung Pinang
3648,user3648,pass3648,Sorong
3649,user3649,pass3649,Banjarmasin
3650,user3650,pass3650,Jakarta
3651,user3651,pass3651,Palangkaraya
3652,user3652,pass3652,Surabaya
3653,user3653,pass3653,Manokwari
3654,user3654,pass3654,Palangkaraya
3655,user3655,pass3655,Jakarta
3656,user3656,pass3656,Pangkal Pinang
3657,user3657,pass3657,Salor
3658,user3658,pass3658,Jambi
3659,user3659,pass3659,Bandar Lampung
3660,user3660,pass3660,Pekanbaru
3661,user3661,pass3661,Medan
3662,user3662,pass3662,Yogyakarta
3663,user3663,pass3663,Manokwari
3664,user3664,pass3664,Padang
3665,user3665,pass3665,Manokwari
3666,user3666,pass3666,Denpasar
3667,user3667,pass3667,Pontianak
3668,user3668,pass3668,Wanggar
3669,user3669,pass3669,Mamuju
3670,user3670,pass3670,Pontianak
3671,user3671,pass3671,Banda Aceh
3672,user3672,pass3672,Manado
3673,user3673,pass3673,Sorong
3674,user3674,pass3674,Samarinda
3675,user3675,pass3675,Pekanbaru
3676,user3676,pass3676,Palu
3677,user3677,pass3677,Kendari
3678,user3678,pass3678,Walesi
3679,user3679,pass3679,Gorontalo
3680,user3680,pass3680,Kendari
3681,user3681,pass3681,Bengkulu
3682,user3682,pass3682,Wanggar
3683,user3683,pass3683,Samarinda
3684,user3684,pass3684,Surabaya
3685,user3685,pass3685,Kendari
3686,user3686,pass3686,Tanjung Pinang
3687,user3687,pass3687,Jayapura
3688,user3688,pass3688,Mataram
3689,user3689,pass3689,Kupang
3690,user3690,pass3690,Sofifi
3691,user3691,pass3691,Palangkaraya
3692,user3692,pass3692,Serang
3693,user3693,pass3693,Yogyakarta
3694,user3694,pass3694,Pontianak
3695,user3695,pass3695,Walesi
3696,user3696,pass3696,Salor
3697,user3697,pass3697,Denpasar
3698,user3698,pass3698,Wanggar
3699,user3699,pass3699,Semarang
3700,user3700,pass3700,Padang
3701,user3701,pass3701,Kupang
3702,user3702,pass3702,Walesi
3703,user3703,pass3703,Palu
3704,user3704,pass3704,Banda Aceh
3705,user3705,pass3705,Salor
3706,user3706,pass3706,Palembang
3707,user3707,pass3707,Surabaya
3708,user3708,pass3708,Mamuju
3709,user3709,pass3709,Palu
3710,user3710,pass3710,Gorontalo
3711,user3711,pass3711,Mataram
3712,user3712,pass3712,Bandar Lampung
3713,user3713,pass3713,Yogyakarta
3714,user3714,pass3714,Salor
3715,user3715,pass3715,Manado
3716,user3716,pass3716,Salor
3717,user3717,pass3717,Padang
3718,user3718,pass3718,Banjarmasin
3719,user3719,pass3719,Wanggar
3720,user3720,pass3720,Mamuju
3721,user3721,pass3721,Salor
3722,user3722,pass3722,Pekanbaru
3723,user3723,pass3723,Sofifi
3724,user3724,pass3724,Mataram
3725,user3725,pass3725,Manado
3726,user3726,pass3726,Manokwari
3727,user3727,pass3727,Surabaya
3728,user3728,pass3728,Ambon
3729,user3729,pass3729,Sofifi
3730,user3730,pass3730,Jambi
3731,user3731,pass3731,Denpasar
3732,user3732,pass3732,Medan
3733,user3733,pass3733,Bandar Lampung
3734,user3734,pass3734,Padang
3735,user3735,pass3735,Jambi
3736,user3736,pass3736,Banda Aceh
3737,user3737,pass3737,Padang
3738,user3738,pass3738,Jakarta
3739,user3739,pass3739,Banjarmasin
3740,user3740,pass3740,Banjarmasin
3741,user3741,pass3741,Jambi
3742,user3742,pass3742,Sofifi
3743,user3743,pass3743,Kendari
3744,user3744,pass3744,Manokwari
3745,user3745,pass3745,Pangkal Pinang
3746,user3746,pass3746,Kendari
3747,user3747,pass3747,Banjarmasin
3748,user3748,pass3748,Denpasar
3749,user3749,pass3749,Tanjung Selor
3750,user3750,pass3750,Gorontalo
3751,user3751,pass3751,Jakarta
3752,user3752,pass3752,Mamuju
3753,user3753,pass3753,Medan
3754,user3754,pass3754,Banjarmasin
3755,user3755,pass3755,Serang
3756,user3756,pass3756,Bandar Lampung
3757,user3757,pass3757,Mamuju
3758,user3758,pass3758,Jayapura
3759,user3759,pass3759,Palu
3760,user3760,pass3760,Palangkaraya
3761,user3761,pass3761,Wanggar
3762,user3762,pass3762,Pontianak
3763,user3763,pass3763,Sofifi
3764,user3764,pass3764,Gorontalo
3765,user3765,pass3765,Palangkaraya
3766,user3766,pass3766,Denpasar
3767,user3767,pass3767,Mataram
3768,user3768,pass3768,Bengkulu
3769,user3769,pass3769,Jambi
3770,user3770,pass3770,Mataram
3771,user3771,pass3771,Sorong
3772,user3772,pass3772,Samarinda
3773,user3773,pass3773,Salor
3774,user3774,pass3774,Mamuju
3775,user3775,pass3775,Pekanbaru
3776,user3776,pass3776,Kendari
3777,user3777,pass3777,Jambi
3778,user3778,pass3778,Jakarta
3779,user3779,pass3779,Kendari
3780,user3780,pass3780,Padang
3781,user3781,pass3781,Tanjung Pinang
3782,user3782,pass3782,Banda Aceh
3783,user3783,pass3783,Denpasar
3784,user3784,pass3784,Mamuju
3785,user3785,pass3785,Pangkal Pinang
3786,user3786,pass3786,Tanjung Selor
3787,user3787,pass3787,Padang
3788,user3788,pass3788,Palembang
3789,user3789,pass3789,Kendari
3790,user3790,pass3790,Sofifi
3791,user3791,pass3791,Semarang
3792,user3792,pass3792,Surabaya
3793,user3793,pass3793,Salor
3794,user3794,pass3794,Tanjung Pinang
3795,user3795,pass3795,Samarinda
3796,user3796,pass3796,Walesi
3797,user3797,pass3797,Bengkulu
3798,user3798,pass3798,Denpasar
3799,user3799,pass3799,Salor
3800,user3800,pass3800,Jambi
3801,user3801,pass3801,Gorontalo
3802,user3802,pass3802,Jakarta
3803,user3803,pass3803,Pekanbaru
3804,user3804,pass3804,Mataram
3805,user3805,pass3805,Bengkulu
3806,user3806,pass3806,Jambi
3807,user3807,pass3807,Tanjung Selor
3808,user3808,pass3808,Tanjung Pinang
3809,user3809,pass3809,Manokwari
3810,user3810,pass3810,Surabaya
3811,user3811,pass3811,Surabaya
3812,user3812,pass3812,Jakarta
3813,user3813,pass3813,Wanggar
3814,user3814,pass3814,Banda Aceh
3815,user3815,pass3815,Banda Aceh
3816,user3816,pass3816,Palu
3817,user3817,pass3817,Palembang
3818,user3818,pass3818,Yogyakarta
3819,user3819,pass3819,Salor
3820,user3820,pass3820,Mamuju
3821,user3821,pass3821,Manado
3822,user3822,pass3822,Mamuju
3823,user3823,pass3823,Tanjung Selor
3824,user3824,pass3824,Mamuju
3825,user3825,pass3825,Padang
3826,user3826,pass3826,Bandar Lampung
3827,user3827,pass3827,Mataram
3828,user3828,pass3828,Kupang
3829,user3829,pass3829,Bengkulu
3830,user3830,pass3830,Surabaya
3831,user3831,pass3831,Gorontalo
3832,user3832,pass3832,Samarinda
3833,user3833,pass3833,Kendari
3834,user3834,pass3834,Jayapura
3835,user3835,pass3835,Mamuju
3836,user3836,pass3836,Banda Aceh
3837,user3837,pass3837,Palu
3838,user3838,pass3838,Tanjung Selor
3839,user3839,pass3839,Mamuju
3840,user3840,pass3840,Salor
3841,user3841,pass3841,Sofifi
3842,user3842,pass3842,Manado
3843,user3843,pass3843,Pangkal Pinang
3844,user3844,pass3844,Mamuju
3845,user3845,pass3845,Serang
3846,user3846,pass3846,Mamuju
3847,user3847,pass3847,Bandar Lampung
3848,user3848,pass3848,Bandung
3849,user3849,pass3849,Surabaya
3850,user3850,pass3850,Walesi
3851,user3851,pass3851,Kupang
3852,user3852,pass3852,Sofifi
3853,user3853,pass3853,Bandar Lampung
3854,user3854,pass3854,Makassar
3855,user3855,pass3855,Pangkal Pinang
3856,user3856,pass3856,Tanjung Selor
3857,user3857,pass3857,Tanjung Selor
3858,user3858,pass3858,Tanjung Selor
3859,user3859,pass3859,Yogyakarta
3860,user3860,pass3860,Manokwari
3861,user3861,pass3861,Palu
3862,user3862,pass3862,Makassar
3863,user3863,pass3863,Palembang
3864,user3864,pass3864,Sofifi
3865,user3865,pass3865,Pekanbaru
3866,user3866,pass3866,Mamuju
3867,user3867,pass3867,Kendari
3868,user3868,pass3868,Padang
3869,user3869,pass3869,Palangkaraya
3870,user3870,pass3870,Palangkaraya
3871,user3871,pass3871,Surabaya
3872,user3872,pass3872,Bengkulu
3873,user3873,pass3873,Pontianak
3874,user3874,pass3874,Kupang
3875,user3875,pass3875,Palu
3876,user3876,pass3876,Mamuju
3877,user3877,pass3877,Palangkaraya
3878,user3878,pass3878,Tanjung Selor
3879,user3879,pass3879,Bandung
3880,user3880,pass3880,Banda Aceh
3881,user3881,pass3881,Padang
3882,user3882,pass3882,Pangkal Pinang
3883,user3883,pass3883,Manado
3884,user3884,pass3884,Yogyakarta
3885,user3885,pass3885,Kupang
3886,user3886,pass3886,Gorontalo
3887,user3887,pass3887,Bandar Lampung
3888,user3888,pass3888,Bandung
3889,user3889,pass3889,Padang
3890,user3890,pass3890,Walesi
3891,user3891,pass3891,Salor
3892,user3892,pass3892,Denpasar
3893,user3893,pass3893,Palembang
3894,user3894,pass3894,Banjarmasin
3895,user3895,pass3895,Gorontalo
3896,user3896,pass3896,Pangkal Pinang
3897,user3897,pass3897,Kendari
3898,user3898,pass3898,Serang
3899,user3899,pass3899,Salor
3900,user3900,pass3900,Denpasar
3901,user3901,pass3901,Bandar Lampung
3902,user3902,pass3902,Kendari
3903,user3903,pass3903,Bengkulu
3904,user3904,pass3904,Tanjung Pinang
3905,user3905,pass3905,Medan
3906,user3906,pass3906,Ambon
3907,user3907,pass3907,Manokwari
3908,user3908,pass3908,Yogyakarta
3909,user3909,pass3909,Surabaya
3910,user3910,pass3910,Banda Aceh
3911,user3911,pass3911,Walesi
3912,user3912,pass3912,Kendari
3913,user3913,pass3913,Medan
3914,user3914,pass3914,Palembang
3915,user3915,pass3915,Tanjung Pinang
3916,user3916,pass3916,Palangkaraya
3917,user3917,pass3917,Medan
3918,user3918,pass3918,Bandung
3919,user3919,pass3919,Walesi
3920,user3920,pass3920,Palangkaraya
3921,user3921,pass3921,Sorong
3922,user3922,pass3922,Sofifi
3923,user3923,pass3923,Medan
3924,user3924,pass3924,Ambon
3925,user3925,pass3925,Gorontalo
3926,user3926,pass3926,Samarinda
3927,user3927,pass3927,Surabaya
3928,user3928,pass3928,Bandar Lampung
3929,user3929,pass3929,Tanjung Selor
3930,user3930,pass3930,Banjarmasin
3931,user3931,pass3931,Wanggar
3932,user3932,pass3932,Surabaya
3933,user3933,pass3933,Palangkaraya
3934,user3934,pass3934,Kendari
3935,user3935,pass3935,Denpasar
3936,user3936,pass3936,Palangkaraya
3937,user3937,pass3937,Sorong
3938,user3938,pass3938,Bandung
3939,user3939,pass3939,Medan
3940,user3940,pass3940,Samarinda
3941,user3941,pass3941,Salor
3942,user3942,pass3942,Makassar
3943,user3943,pass3943,Banda Aceh
3944,user3944,pass3944,Semarang
3945,user3945,pass3945,Yogyakarta
3946,user3946,pass3946,Jakarta
3947,user3947,pass3947,Salor
3948,user3948,pass3948,Serang
3949,user3949,pass3949,Manokwari
3950,user3950,pass3950,Tanjung Pinang
3951,user3951,pass3951,Pontianak
3952,user3952,pass3952,Serang
3953,user3953,pass3953,Kendari
3954,user3954,pass3954,Mataram
3955,user3955,pass3955,Palembang
3956,user3956,pass3956,Gorontalo
3957,user3957,pass3957,Denpasar
3958,user3958,pass3958,Manokwari
3959,user3959,pass3959,Bandung
3960,user3960,pass3960,Makassar
3961,user3961,pass3961,Makassar
3962,user3962,pass3962,Padang
3963,user3963,pass3963,Bengkulu
3964,user3964,pass3964,Surabaya
3965,user3965,pass3965,Jakarta
3966,user3966,pass3966,Wanggar
3967,user3967,pass3967,Tanjung Selor
3968,user3968,pass3968,Palangkaraya
3969,user3969,pass3969,Bandung
3970,user3970,pass3970,Palu
3971,user3971,pass3971,Jayapura
3972,user3972,pass3972,Jayapura
3973,user3973,pass3973,Wanggar
3974,user3974,pass3974,Makassar
3975,user3975,pass3975,Sorong
3976,user3976,pass3976,Jayapura
3977,user3977,pass3977,Ambon
3978,user3978,pass3978,Pangkal Pinang
3979,user3979,pass3979,Makassar
3980,user3980,pass3980,Kupang
3981,user3981,pass3981,Palangkaraya
3982,user3982,pass3982,Manado
3983,user3983,pass3983,Pekanbaru
3984,user3984,pass3984,Pekanbaru
3985,user3985,pass3985,Pekanbaru
3986,user3986,pass3986,Tanjung Pinang
3987,user3987,pass3987,Gorontalo
3988,user3988,pass3988,Bandar Lampung
3989,user3989,pass3989,Tanjung Pinang
3990,user3990,pass3990,Palangkaraya
3991,user3991,pass3991,Ambon
3992,user3992,pass3992,Banjarmasin
3993,user3993,pass3993,Yogyakarta
3994,user3994,pass3994,Walesi
3995,user3995,pass3995,Denpasar
3996,user3996,pass3996,Kupang
3997,user3997,pass3997,Ambon
3998,user3998,pass3998,Pekanbaru
3999,user3999,pass3999,Jambi
4000,user4000,pass4000,Samarinda
4001,user4001,pass4001,Ambon
4002,user4002,pass4002,Ambon
4003,user4003,pass4003,Kupang
4004,user4004,pass4004,Pekanbaru
4005,user4005,pass4005,Jakarta
4006,user4006,pass4006,Walesi
4007,user4007,pass4007,Pangkal Pinang
4008,user4008,pass4008,Salor
4009,user4009,pass4009,Semarang
4010,user4010,pass4010,Padang
4011,user4011,pass4011,Serang
4012,user4012,pass4012,Mamuju
4013,user4013,pass4013,Manokwari
4014,user4014,pass4014,Pekanbaru
4015,user4015,pass4015,Gorontalo
4016,user4016,pass4016,Bandung
4017,user4017,pass4017,Makassar
4018,user4018,pass4018,Palembang
4019,user4019,pass4019,Ambon
4020,user4020,pass4020,Serang
4021,user4021,pass4021,Jakarta
4022,user4022,pass4022,Sofifi
4023,user4023,pass4023,Gorontalo
4024,user4024,pass4024,Banda Aceh
4025,user4025,pass4025,Pangkal Pinang
4026,user4026,pass4026,Wanggar
4027,user4027,pass4027,Banjarmasin
4028,user4028,pass4028,Wanggar
4029,user4029,pass4029,Sorong
4030,user4030,pass4030,Wanggar
4031,user4031,pass4031,Bandung
4032,user4032,pass4032,Kupang
4033,user4033,pass4033,Bandung
4034,user4034,pass4034,Kupang
4035,user4035,pass4035,Gorontalo
4036,user4036,pass4036,Yogyakarta
4037,user4037,pass4037,Banda Aceh
4038,user4038,pass4038,Banda Aceh
4039,user4039,pass4039,Jayapura
4040,user4040,pass4040,Yogyakarta
4041,user4041,pass4041,Jayapura
4042,user4042,pass4042,Denpasar
4043,user4043,pass4043,Tanjung Selor
4044,user4044,pass4044,Gorontalo
4045,user4045,pass4045,Palembang
4046,user4046,pass4046,Palangkaraya
4047,user4047,pass4047,Padang
4048,user4048,pass4048,Kupang
4049,user4049,pass4049,Bengkulu
4050,user4050,pass4050,Manokwari
4051,user4051,pass4051,Yogyakarta
4052,user4052,pass4052,Jayapura
4053,user4053,pass4053,Jambi
4054,user4054,pass4054,Yogyakarta
4055,user4055,pass4055,Palu
4056,user4056,pass4056,Yogyakarta
4057,user4057,pass4057,Denpasar
4058,user4058,pass4058,Banjarmasin
4059,user4059,pass4059,Palu
4060,user4060,pass4060,Denpasar
4061,user4061,pass4061,Sofifi
4062,user4062,pass4062,Gorontalo
4063,user4063,pass4063,Sofifi
4064,user4064,pass4064,Bandar Lampung
4065,user4065,pass4065,Bandung
4066,user4066,pass4066,Jambi
4067,user4067,pass4067,Pangkal Pinang
4068,user4068,pass4068,Sorong
4069,user4069,pass4069,Palu
4070,user4070,pass4070,Samarinda
4071,user4071,pass4071,Bengkulu
4072,user4072,pass4072,Bengkulu
4073,user4073,pass4073,Jayapura
4074,user4074,pass4074,Banjarmasin
4075,user4075,pass4075,Bandar Lampung
4076,user4076,pass4076,Manado
4077,user4077,pass4077,Jambi
4078,user4078,pass4078,Walesi
4079,user4079,pass4079,Semarang
4080,user4080,pass4080,Denpasar
4081,user4081,pass4081,Padang
4082,user4082,pass4082,Ambon
4083,user4083,pass4083,Kendari
4084,user4084,pass4084,Surabaya
4085,user4085,pass4085,Medan
4086,user4086,pass4086,Palangkaraya
4087,user4087,pass4087,Kendari
4088,user4088,pass4088,Sorong
4089,user4089,pass4089,Palangkaraya
4090,user4090,pass4090,Wanggar
4091,user4091,pass4091,Pontianak
4092,user4092,pass4092,Manado
4093,user4093,pass4093,Wanggar
4094,user4094,pass4094,Jambi
4095,user4095,pass4095,Surabaya
4096,user4096,pass4096,Bandar Lampung
4097,user4097,pass4097,Jayapura
4098,user4098,pass4098,Pangkal Pinang
4099,user4099,pass4099,Bandung
4100,user4100,pass4100,Bandar Lampung
4101,user4101,pass4101,Pontianak
4102,user4102,pass4102,Manado
4103,user4103,pass4103,Bandar Lampung
4104,user4104,pass4104,Banda Aceh
4105,user4105,pass4105,Jayapura
4106,user4106,pass4106,Jayapura
4107,user4107,pass4107,Medan
4108,user4108,pass4108,Pekanbaru
4109,user4109,pass4109,Palu
4110,user4110,pass4110,Bandung
4111,user4111,pass4111,Palembang
4112,user4112,pass4112,Manokwari
4113,user4113,pass4113,Palangkaraya
4114,user4114,pass4114,Yogyakarta
4115,user4115,pass4115,Palembang
4116,user4116,pass4116,Samarinda
4117,user4117,pass4117,Palembang
4118,user4118,pass4118,Banda Aceh
4119,user4119,pass4119,Palembang
4120,user4120,pass4120,Makassar
4121,user4121,pass4121,Wanggar
4122,user4122,pass4122,Semarang
4123,user4123,pass4123,Banjarmasin
4124,user4124,pass4124,Makassar
4125,user4125,pass4125,Jakarta
4126,user4126,pass4126,Palembang
4127,user4127,pass4127,Jambi
4128,user4128,pass4128,Wanggar
4129,user4129,pass4129,Jambi
4130,user4130,pass4130,Palembang
4131,user4131,pass4131,Sofifi
4132,user4132,pass4132,Wanggar
4133,user4133,pass4133,Pangkal Pinang
4134,user4134,pass4134,Gorontalo
4135,user4135,pass4135,Palangkaraya
4136,user4136,pass4136,Palembang
4137,user4137,pass4137,Bandung
4138,user4138,pass4138,Pangkal Pinang
4139,user4139,pass4139,Bandar Lampung
4140,user4140,pass4140,Makassar
4141,user4141,pass4141,Salor
4142,user4142,pass4142,Mamuju
4143,user4143,pass4143,Makassar
4144,user4144,pass4144,Ambon
4145,user4145,pass4145,Bandar Lampung
4146,user4146,pass4146,Mamuju
4147,user4147,pass4147,Ambon
4148,user4148,pass4148,Bengkulu
4149,user4149,pass4149,Sofifi
4150,user4150,pass4150,Palangkaraya
4151,user4151,pass4151,Gorontalo
4152,user4152,pass4152,Jayapura
4153,user4153,pass4153,Palu
4154,user4154,pass4154,Serang
4155,user4155,pass4155,Walesi
4156,user4156,pass4156,Pekanbaru
4157,user4157,pass4157,Mamuju
4158,user4158,pass4158,Denpasar
4159,user4159,pass4159,Manado
4160,user4160,pass4160,Semarang
4161,user4161,pass4161,Medan
4162,user4162,pass4162,Salor
4163,user4163,pass4163,Palembang
4164,user4164,pass4164,Gorontalo
4165,user4165,pass4165,Jakarta
4166,user4166,pass4166,Medan
4167,user4167,pass4167,Gorontalo
4168,user4168,pass4168,Sofifi
4169,user4169,pass4169,Sofifi
4170,user4170,pass4170,Pangkal Pinang
4171,user4171,pass4171,Bandar Lampung
4172,user4172,pass4172,Manokwari
4173,user4173,pass4173,Palangkaraya
4174,user4174,pass4174,Medan
4175,user4175,pass4175,Manado
4176,user4176,pass4176,Kupang
4177,user4177,pass4177,Banda Aceh
